,Genero,Artista,Titulo,longitud_cancion,diversidad_lexica,verbos_unicos,adjetivos_unicos,sustantivos_unicos
1070,reggaeton,Nicky Jam,X (part. J Balvin),83.0,0.6988,0.2289,0.0602,0.1687
1071,reggaeton,Nicky Jam,Por El Momento (part. Plan B),135.0,0.6074,0.2667,0.0519,0.1778
1072,reggaeton,Nicky Jam,"X (Remix) (part. J Balvin, Maluma y Ozuna)",188.0,0.6755,0.2181,0.1011,0.1649
1073,reggaeton,Nicky Jam,Te Robaré (part. Ozuna),125.0,0.584,0.24,0.096,0.088
1074,reggaeton,Nicky Jam,Mil Lágrimas,117.0,0.5556,0.2308,0.0598,0.1282
1075,reggaeton,Nicky Jam,Voy a Beber,130.0,0.4462,0.2077,0.0308,0.1846
1076,reggaeton,Nicky Jam,Piensas En Mi,142.0,0.4648,0.1761,0.0493,0.1197
1077,reggaeton,Nicky Jam,Si Tu La Ves (part. Wisin),159.0,0.522,0.2138,0.0566,0.0943
1078,reggaeton,Nicky Jam,"Ven y Hazlo Tú (part. J Balvin, Anuel AA y Arcángel)",300.0,0.63,0.17,0.0967,0.1967
1079,reggaeton,Nicky Jam,Travesuras,110.0,0.6273,0.2455,0.1,0.1364
1080,reggaeton,Nicky Jam,Atrévete (part. Sech),142.0,0.4507,0.169,0.0634,0.1127
1081,reggaeton,Nicky Jam,Yo No Soy Tu Marido,172.0,0.3721,0.1105,0.0581,0.0872
1082,reggaeton,Nicky Jam,El Ganador,139.0,0.777,0.2878,0.1151,0.2158
1083,reggaeton,Nicky Jam,"No Llores Más (remix) (part. J Alvarez, Nicky Jam y Ñejo)",211.0,0.5592,0.1896,0.0664,0.1374
1084,reggaeton,Nicky Jam,Si Tu No Estas,167.0,0.4491,0.1976,0.018,0.1018
1085,reggaeton,Nicky Jam,Juegos Prohibidos (Remix) (part. Maluma),103.0,0.7476,0.2913,0.0874,0.1942
1086,reggaeton,Nicky Jam,Live It Up (feat. Will Smith &amp; Era Istrefi),482.0,0.2469,0.0145,0.0021,0.0415
1087,reggaeton,Nicky Jam,Estrella,100.0,0.41,0.18,0.04,0.16
1088,reggaeton,Nicky Jam,"Sunflower (remix) (feat. Swae Lee, &amp; Prince Royce)",173.0,0.526,0.1618,0.0231,0.0867
1089,reggaeton,Nicky Jam,Desahogo,196.0,0.8112,0.2245,0.148,0.2908
1090,reggaeton,Sech,Miss Lonely (remix 2) (part. Karol G y Anuel AA),236.0,0.4576,0.161,0.089,0.1483
1091,reggaeton,Sech,"Quizás (part. Rich Music, Dalex, Justin Quiles, Wisin, Zion, Lenny Tavarez y Feid)",204.0,0.6618,0.1961,0.1078,0.1667
1092,reggaeton,Sech,"Qué Más Pues (remix) (part. Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex y Lenny Tavárez)",293.0,0.5597,0.2048,0.0785,0.1331
1093,reggaeton,Sech,"Relación (remix) (part. Daddy Yankee, J Balvin, Rosalía y Farruko)",254.0,0.6732,0.2441,0.0787,0.1378
1094,reggaeton,Sech,911 (remix) (part. Jhay Cortez),229.0,0.6463,0.1965,0.083,0.1528
1095,reggaeton,Sech,"Otro Trago (remix) (part. Darell, Nicky Jam, Ozuna y Anuel AA)",312.0,0.5256,0.1827,0.0609,0.1506
1096,reggaeton,Sech,"Miss Lonely (remix) (part. Justin Quiles, Dimelo Flow y De La Ghetto)",173.0,0.6647,0.2312,0.0809,0.1734
1097,reggaeton,Sech,911,168.0,0.4286,0.125,0.0476,0.131
1098,reggaeton,Sech,Cafe Malibú (part. Mora y Saiko),181.0,0.768,0.337,0.0773,0.1989
1099,reggaeton,Sech,Otro Trago (part. Darell),204.0,0.5735,0.1471,0.0784,0.1814
1100,reggaeton,Sech,Qué Más Pues (part. Justin Quiles),150.0,0.4667,0.1133,0.0733,0.1467
1101,reggaeton,Sech,X Ti,97.0,0.4227,0.1959,0.0412,0.1031
1102,reggaeton,Sech,Sal y Perrea (remix) (part. Daddy Yankee y J Balvin),302.0,0.5066,0.1556,0.0497,0.1424
1103,reggaeton,Sech,Por Ti,97.0,0.3918,0.1959,0.0412,0.1031
1104,reggaeton,Sech,Wao,181.0,0.3702,0.0939,0.011,0.0663
1105,reggaeton,Sech,Falsas Promesas,134.0,0.4776,0.194,0.0522,0.097
1106,reggaeton,Sech,Relación,143.0,0.4615,0.2028,0.035,0.1049
1107,reggaeton,Sech,"Perreo En La Luna (part. Rich Music, Dalex, Justin Quiles, Lenny Tavárez y Feid)",198.0,0.5354,0.2071,0.0556,0.1768
1108,reggaeton,Sech,Sal y Perrea,280.0,0.3643,0.1143,0.0393,0.1107
1109,reggaeton,Sech,Playa (part. Nicky Jam y Rauw Alejandro),117.0,0.6581,0.2735,0.094,0.1624
1110,reggaeton,Sech,Trofeo,165.0,0.503,0.1576,0.0485,0.1394
1111,reggaeton,Sech,La Vida,111.0,0.7297,0.2793,0.0811,0.2072
1112,reggaeton,Sech,Si Te Vas (part. Ozuna),141.0,0.461,0.2128,0.0709,0.1489
1113,reggaeton,Sech,Con bochinche,162.0,0.6049,0.2346,0.0432,0.1296
1114,reggaeton,Sech,5 Estrellas (part. Reik),119.0,0.5798,0.2101,0.0504,0.1345
1115,reggaeton,Sech,Miss Lonely,121.0,0.5289,0.1818,0.0744,0.1322
1116,reggaeton,Sech,PSL,139.0,0.5971,0.2014,0.0719,0.1367
1117,reggaeton,Sech,Borracho (part. DJ Khaled),192.0,0.5,0.1146,0.0521,0.099
1118,reggaeton,Sech,Feliz de Mentira,191.0,0.3927,0.1047,0.0314,0.0785
1119,reggaeton,Sech,"Solita (part. Farruko, Zion y Lennox)",195.0,0.5949,0.2051,0.1026,0.159
1120,reggaeton,Plan B,¿Por Que Te Demoras?,171.0,0.5673,0.1754,0.117,0.1404
1121,reggaeton,Plan B,Candy,247.0,0.4939,0.166,0.0729,0.1377
1122,reggaeton,Plan B,Es Un Secreto,136.0,0.5294,0.1838,0.0735,0.1838
1123,reggaeton,Plan B,Fanática Sensual,157.0,0.5096,0.1975,0.0764,0.1338
1124,reggaeton,Plan B,Si No Le Contesto (remix) (part. Tony Dize y Zion &amp; Lennox),170.0,0.6235,0.2412,0.0529,0.1059
1125,reggaeton,Plan B,Si No Le Contesto,144.0,0.5764,0.2361,0.0625,0.1806
1126,reggaeton,Plan B,Choca,214.0,0.4065,0.1075,0.0794,0.1028
1127,reggaeton,Plan B,Guatauba,136.0,0.4559,0.1765,0.0441,0.0956
1128,reggaeton,Plan B,Automovil,136.0,0.6397,0.2132,0.0882,0.1471
1129,reggaeton,Plan B,Plan B,235.0,0.5872,0.234,0.0681,0.1489
1130,reggaeton,Plan B,Te Dijeron,118.0,0.8305,0.2458,0.1271,0.2373
1131,reggaeton,Plan B,Amor de Antes,260.0,0.7077,0.2462,0.0885,0.2
1132,reggaeton,Plan B,Zapatito Roto (feat. Tego Calderón),245.0,0.6776,0.2204,0.0939,0.1959
1133,reggaeton,Plan B,Mi Vecinita,258.0,0.3605,0.1163,0.0465,0.1124
1134,reggaeton,Plan B,Te Acuerdas De Mi,156.0,0.7244,0.2949,0.1154,0.1923
1135,reggaeton,Plan B,Se Cree Mala,217.0,0.5668,0.1152,0.129,0.129
1136,reggaeton,Plan B,Frikitona,132.0,0.5833,0.1667,0.0909,0.1364
1137,reggaeton,Plan B,Partysera,308.0,0.5487,0.1104,0.0779,0.1494
1138,reggaeton,Plan B,Bellaqueo,168.0,0.4405,0.131,0.0833,0.131
1139,reggaeton,Plan B,El Amor No Existe,119.0,0.6807,0.2605,0.0924,0.2269
1140,reggaeton,Plan B,Es Un Secreto,92.0,0.7826,0.2609,0.0978,0.2826
1141,reggaeton,Plan B,Chica Ven,258.0,0.3915,0.1124,0.0504,0.1163
1142,reggaeton,Plan B,Juegas Con Mi Mente (feat. J Alvarez),185.0,0.5189,0.1838,0.0649,0.1676
1143,reggaeton,Plan B,Love And Sex,165.0,0.6182,0.2121,0.0606,0.1879
1144,reggaeton,Plan B,No Quiero Que Te Vayas,126.0,0.873,0.3413,0.119,0.2778
1145,reggaeton,Plan B,Fronteo,130.0,0.8769,0.2231,0.1769,0.3231
1146,reggaeton,Plan B,Lloras,137.0,0.562,0.1533,0.1022,0.1241
1147,reggaeton,Plan B,No Puedo Estar Sin Sex,114.0,0.6754,0.2193,0.1316,0.1491
1148,reggaeton,Plan B,No Puedo Estar Sin Ti,109.0,0.6697,0.2202,0.1284,0.2385
1149,reggaeton,Plan B,Tu Sabes,130.0,0.6077,0.2231,0.0692,0.1846
1150,reggaeton,Zion &amp; Lennox,Hay Algo En Ti,165.0,0.4061,0.1697,0.0667,0.0909
1151,reggaeton,Zion &amp; Lennox,Me Pones En Tension,166.0,0.3434,0.1084,0.0783,0.0663
1152,reggaeton,Zion &amp; Lennox,More,167.0,0.4192,0.1856,0.0479,0.1377
1153,reggaeton,Zion &amp; Lennox,Otra vez (part. J. Balvin),106.0,0.5189,0.2736,0.0566,0.1415
1154,reggaeton,Zion &amp; Lennox,Zun Dada,238.0,0.3235,0.063,0.0504,0.0756
1155,reggaeton,Zion &amp; Lennox,Bandida,133.0,0.3985,0.1654,0.0376,0.0977
1156,reggaeton,Zion &amp; Lennox,Amor Genuino,220.0,0.5727,0.1273,0.0773,0.1545
1157,reggaeton,Zion &amp; Lennox,Hoy Lo Siento,190.0,0.4316,0.1474,0.0579,0.1158
1158,reggaeton,Zion &amp; Lennox,Berlin (part. Maria Becerra),167.0,0.479,0.2036,0.0419,0.0599
1159,reggaeton,Zion &amp; Lennox,Pierdo La Cabeza,157.0,0.4204,0.121,0.0573,0.1146
1160,reggaeton,Zion &amp; Lennox,Mi Tesoro (part. Nicky Jam),178.0,0.6011,0.2247,0.1124,0.1685
1161,reggaeton,Zion &amp; Lennox,La Player (Bandolera),203.0,0.3596,0.1379,0.0345,0.0936
1162,reggaeton,Zion &amp; Lennox,Mi Cama Huele a Ti,151.0,0.3576,0.1391,0.053,0.106
1163,reggaeton,Zion &amp; Lennox,Vamonos feat. Eloy,241.0,0.4647,0.1494,0.0332,0.0954
1164,reggaeton,Zion &amp; Lennox,Yo Voy A Llegar,109.0,0.4037,0.211,0.055,0.1101
1165,reggaeton,Zion &amp; Lennox,Cuanto Tengo Que Esperar,167.0,0.3413,0.1198,0.0539,0.0898
1166,reggaeton,Zion &amp; Lennox,Yo Voy,138.0,0.4783,0.1739,0.0362,0.1594
1167,reggaeton,Zion &amp; Lennox,Doncella,134.0,0.5299,0.1119,0.1343,0.1716
1168,reggaeton,Zion &amp; Lennox,A Ti Yo No Te Miento,82.0,0.6585,0.2561,0.0732,0.1341
1169,reggaeton,Zion &amp; Lennox,Yo Tengo Una Gata,745.0,0.6067,0.1544,0.1007,0.149
1170,reggaeton,Zion &amp; Lennox,Embriágame,137.0,0.5474,0.1679,0.0511,0.1752
1171,reggaeton,Zion &amp; Lennox,Veo,198.0,0.3788,0.1414,0.0606,0.0909
1172,reggaeton,Zion &amp; Lennox,Perdoname,93.0,0.6022,0.2796,0.0645,0.1183
1173,reggaeton,Zion &amp; Lennox,Ahora lloras por mi,120.0,0.6,0.275,0.075,0.1667
1174,reggaeton,Zion &amp; Lennox,Momentos remix (feat. Arcangel e De la Ghetto),150.0,0.74,0.2867,0.1133,0.1733
1175,reggaeton,Zion &amp; Lennox,Seré Yo,109.0,0.5688,0.0826,0.0917,0.1193
1176,reggaeton,Zion &amp; Lennox,Te Vas,146.0,0.4247,0.1575,0.0753,0.0822
1177,reggaeton,Zion &amp; Lennox,Celos,148.0,0.3851,0.1216,0.0473,0.0541
1178,reggaeton,Zion &amp; Lennox,Ella es una bandolera,137.0,0.4818,0.1752,0.073,0.1314
1179,reggaeton,Zion &amp; Lennox,Guayo (part. Anuel AA y Haze),191.0,0.4241,0.1257,0.0628,0.0942
1180,reggaeton,Chino &amp; Nacho,Me Voy Enamorando (remix) (part. Farruko),166.0,0.506,0.1627,0.0783,0.1747
1181,reggaeton,Chino &amp; Nacho,Andas En Mi Cabeza (part. Daddy Yankee),238.0,0.4664,0.1723,0.0504,0.1429
1182,reggaeton,Chino &amp; Nacho,Niña Bonita,162.0,0.5802,0.1975,0.1296,0.179
1183,reggaeton,Chino &amp; Nacho,Tu Angelito,172.0,0.314,0.1105,0.0523,0.1221
1184,reggaeton,Chino &amp; Nacho,El Poeta,171.0,0.4269,0.1696,0.0643,0.152
1185,reggaeton,Chino &amp; Nacho,Ya Se Apagó La Llama (part. Ken-Y),129.0,0.5659,0.2791,0.093,0.1783
1186,reggaeton,Chino &amp; Nacho,Tu Me Quemas,222.0,0.2928,0.1171,0.0495,0.0991
1187,reggaeton,Chino &amp; Nacho,Niña Bonita,172.0,0.5291,0.1337,0.1047,0.1512
1188,reggaeton,Chino &amp; Nacho,Lo Que No Sabes Tú,181.0,0.674,0.1823,0.0718,0.2044
1189,reggaeton,Chino &amp; Nacho,Mi Chica Ideal,161.0,0.559,0.2236,0.1304,0.1366
1190,reggaeton,Chino &amp; Nacho,"Andas En Mi Cabeza (Remix) (part. Daddy Yankee, Don Omar y Wisin)",255.0,0.5843,0.2235,0.0706,0.1725
1191,reggaeton,Chino &amp; Nacho,"Bla,Bla,Bla",231.0,0.4372,0.1255,0.0563,0.1255
1192,reggaeton,Chino &amp; Nacho,¿Será Que Tengo La Culpa? (part. Luis Enrique),75.0,0.64,0.32,0.1333,0.1467
1193,reggaeton,Chino &amp; Nacho,Queriéndote,119.0,0.6387,0.2857,0.1176,0.2017
1194,reggaeton,Chino &amp; Nacho,Raro,156.0,0.6603,0.2115,0.1346,0.1859
1195,reggaeton,Chino &amp; Nacho,Bebé Bonita,178.0,0.382,0.0618,0.0562,0.1124
1196,reggaeton,Chino &amp; Nacho,Dame Un Besito,154.0,0.4545,0.1494,0.1104,0.1429
1197,reggaeton,Chino &amp; Nacho,"Me mata, Me mata",189.0,0.4762,0.1429,0.0529,0.1587
1198,reggaeton,Chino &amp; Nacho,Miss Venezuela 2007,103.0,0.4854,0.1748,0.1068,0.1553
1199,reggaeton,Chino &amp; Nacho,Una Oportunidad,145.0,0.5655,0.1586,0.1034,0.1793
1200,reggaeton,Chino &amp; Nacho,Antivirus,163.0,0.6074,0.1656,0.0982,0.1902
1201,reggaeton,Chino &amp; Nacho,Sin Ti,151.0,0.5033,0.1987,0.0795,0.1854
1202,reggaeton,Chino &amp; Nacho,Tu Perfil (part. Rafa Pabön),149.0,0.4899,0.1879,0.0537,0.1141
1203,reggaeton,Chino &amp; Nacho,Asi Eres Tu,140.0,0.6,0.1286,0.1929,0.1571
1204,reggaeton,Chino &amp; Nacho,Amarte Así,154.0,0.4675,0.2208,0.0649,0.1494
1205,reggaeton,Chino &amp; Nacho,Don Juan,247.0,0.3887,0.1417,0.0729,0.0972
1206,reggaeton,Chino &amp; Nacho,Esos Besos Que Me Das,108.0,0.4722,0.2037,0.1019,0.1389
1207,reggaeton,Chino &amp; Nacho,Haz Lo Que Quieras,165.0,0.5636,0.2121,0.0667,0.1091
1208,reggaeton,Chino &amp; Nacho,Tú Y Yo,156.0,0.6282,0.141,0.1987,0.1603
1209,reggaeton,Chino &amp; Nacho,Cantinero,211.0,0.2607,0.1137,0.0237,0.0711
1210,reggaeton,Andy Rivera,Monumento (remix) (part. Ñejo y Ryan Castro),166.0,0.7289,0.2349,0.0964,0.1747
1211,reggaeton,Andy Rivera,Monumento (part. Ñejo),115.0,0.7043,0.2174,0.087,0.1565
1212,reggaeton,Andy Rivera,Si Me Necesitas,111.0,0.3874,0.1171,0.045,0.1081
1213,reggaeton,Andy Rivera,Alguien Me Gusta (part. Jessi Uribe &amp; Jhonny Rivera),94.0,0.5213,0.2872,0.0319,0.0745
1214,reggaeton,Andy Rivera,Te Pintaron Pajaritos,121.0,0.438,0.2314,0.0496,0.1322
1215,reggaeton,Andy Rivera,Alguien Más,144.0,0.5556,0.1944,0.0625,0.1389
1216,reggaeton,Andy Rivera,Brisbane (part. Big Soto),127.0,0.6378,0.252,0.0472,0.2441
1217,reggaeton,Andy Rivera,Espina de Rosa (part. Dálmata),130.0,0.4231,0.1308,0.1,0.1231
1218,reggaeton,Andy Rivera,Mañana,95.0,0.6947,0.2421,0.0737,0.1684
1219,reggaeton,Andy Rivera,Te Perdí (part. Beele),104.0,0.6635,0.3173,0.0865,0.2019
1220,reggaeton,Andy Rivera,Alguien Más (remix) (part. Carin Leon),118.0,0.6356,0.161,0.0847,0.1441
1221,reggaeton,Andy Rivera,La Oficial (remix) (part. Zion &amp; Lennox),154.0,0.5844,0.1623,0.0325,0.1623
1222,reggaeton,Andy Rivera,Después De Tanto,73.0,0.6849,0.3151,0.0822,0.1781
1223,reggaeton,Andy Rivera,Más Que Amigos,97.0,0.6186,0.2268,0.0515,0.1546
1224,reggaeton,Andy Rivera,Mi Mundo Entero,100.0,0.61,0.23,0.07,0.21
1225,reggaeton,Andy Rivera,Stripper (part. Noriel),155.0,0.5806,0.2194,0.0387,0.1097
1226,reggaeton,Andy Rivera,La Oficial,113.0,0.5044,0.1681,0.0619,0.1416
1227,reggaeton,Andy Rivera,Algo Me Dijo,58.0,0.7931,0.3448,0.069,0.2759
1228,reggaeton,Andy Rivera,Dudas De Mí,98.0,0.5816,0.2245,0.0714,0.1429
1229,reggaeton,Andy Rivera,Ateo,148.0,0.3784,0.1892,0.0473,0.0608
1230,reggaeton,Andy Rivera,Lío,96.0,0.375,0.1146,0.0833,0.0833
1231,reggaeton,Andy Rivera,Que Rico Repetirlo,110.0,0.3545,0.1818,0.0455,0.1
1232,reggaeton,Andy Rivera,Tú Siempre Estás,106.0,0.5094,0.1792,0.1038,0.1698
1233,reggaeton,Andy Rivera,Corazón Maleante,95.0,0.5263,0.2316,0.0737,0.1368
1234,reggaeton,Andy Rivera,Qué Le Pasa a Mi Ex,105.0,0.3048,0.1619,0.019,0.0667
1235,reggaeton,Andy Rivera,Hollywood,204.0,0.5098,0.1667,0.0686,0.1961
1236,reggaeton,Andy Rivera,Me Haces Falta,112.0,0.5268,0.3036,0.0179,0.125
1237,reggaeton,Andy Rivera,Por Todo Me Peleas,57.0,0.6491,0.3333,0.0526,0.193
1238,reggaeton,Andy Rivera,Quédate,88.0,0.4886,0.2386,0.0568,0.125
1239,reggaeton,Andy Rivera,Fuego,122.0,0.4426,0.1967,0.0164,0.1066
1240,rock,albertucho,alimaña pasajera,108.0,0.5278,0.1481,0.0833,0.2037
1241,rock,albertucho,asi me va,96.0,0.8438,0.25,0.1354,0.2812
1242,rock,albertucho,basura en la que nacen flores,62.0,0.6774,0.2097,0.1452,0.2097
1243,rock,albertucho,cristal ahumado,81.0,0.716,0.2716,0.1605,0.2346
1244,rock,albertucho,descuida,89.0,0.809,0.2697,0.1461,0.3034
1245,rock,albertucho,el pais de los televisores,119.0,0.7899,0.2521,0.1597,0.3109
1246,rock,albertucho,el pisito,87.0,0.5632,0.1954,0.1034,0.2184
1247,rock,albertucho,el ángel de la guarda,63.0,0.7143,0.2857,0.1429,0.127
1248,rock,albertucho,frio,83.0,0.6747,0.253,0.1566,0.2169
1249,rock,albertucho,la carta,58.0,0.8966,0.2069,0.2586,0.3448
1250,rock,albertucho,la gata,88.0,0.7727,0.3068,0.0795,0.3068
1251,rock,albertucho,la persiana,121.0,0.595,0.1653,0.1074,0.2479
1252,rock,albertucho,la silla de plástico,92.0,0.7065,0.2065,0.1522,0.2391
1253,rock,albertucho,las moscas,75.0,0.6667,0.1867,0.1333,0.24
1254,rock,albertucho,lo venidero,41.0,0.9024,0.1951,0.2195,0.3171
1255,rock,albertucho,los mastodontes de corazón,92.0,0.6522,0.2174,0.1413,0.25
1256,rock,albertucho,manos de trapo (mas de locos que de sabios),88.0,0.6591,0.1364,0.2273,0.2841
1257,rock,albertucho,matanza de almas,53.0,0.717,0.2264,0.0943,0.3208
1258,rock,albertucho,mentira,70.0,0.9714,0.2714,0.2,0.4429
1259,rock,albertucho,mi conciencia,62.0,0.7419,0.2581,0.1129,0.2903
1260,rock,albertucho,mi estrella,87.0,0.5977,0.2874,0.023,0.2529
1261,rock,albertucho,mi voz,41.0,0.9268,0.3171,0.1951,0.3659
1262,rock,albertucho,ni el mismo dios,71.0,0.7324,0.169,0.0704,0.3803
1263,rock,albertucho,no pueden florecer,64.0,0.6094,0.25,0.0625,0.2188
1264,rock,albertucho,partira,59.0,0.7119,0.2712,0.1017,0.322
1265,rock,albertucho,pelos gato,70.0,0.7857,0.3143,0.1,0.3286
1266,rock,albertucho,piltrafilla (con kutxi romero),88.0,0.5909,0.0682,0.2045,0.2045
1267,rock,albertucho,que se callen los profetas,156.0,0.5513,0.1667,0.141,0.2244
1268,rock,albertucho,vivir viviendo,42.0,0.7857,0.3333,0.119,0.2381
1269,rock,albertucho,volvi a la barra,95.0,0.6316,0.2,0.1053,0.2737
1270,rock,andrés calamaro,alta suciedad,78.0,0.5641,0.1795,0.0897,0.2179
1271,rock,andrés calamaro,cartas sin marcar,121.0,0.2231,0.0909,0.0496,0.0579
1272,rock,andrés calamaro,crimenes perfectos,95.0,0.4,0.1684,0.0842,0.1263
1273,rock,andrés calamaro,donde manda marinero,94.0,0.6064,0.2447,0.1383,0.1702
1274,rock,andrés calamaro,el salmón,107.0,0.6355,0.1776,0.1028,0.1776
1275,rock,andrés calamaro,estadio azteca,55.0,0.8364,0.2909,0.1091,0.3273
1276,rock,andrés calamaro,flaca,54.0,0.7778,0.2222,0.2222,0.2593
1277,rock,andrés calamaro,la lengua popular,88.0,0.7955,0.3182,0.1818,0.25
1278,rock,andrés calamaro,la noche,81.0,0.4321,0.0864,0.0617,0.1481
1279,rock,andrés calamaro,la parte de adelante,124.0,0.5,0.129,0.121,0.1935
1280,rock,andrés calamaro,loco,67.0,0.4179,0.1493,0.1045,0.1642
1281,rock,andrés calamaro,los aviones,36.0,0.5556,0.3056,0.0556,0.1389
1282,rock,andrés calamaro,media verónica,77.0,0.7662,0.2338,0.0779,0.3506
1283,rock,andrés calamaro,mi enfermedad,56.0,0.6071,0.1607,0.0893,0.2679
1284,rock,andrés calamaro,mil horas,81.0,0.4321,0.0864,0.0617,0.1481
1285,rock,andrés calamaro,paloma,86.0,0.7674,0.3023,0.0814,0.3023
1286,rock,andrés calamaro,rehenes,60.0,0.8167,0.1833,0.2,0.2833
1287,rock,andrés calamaro,sin documentos,101.0,0.3663,0.1584,0.0297,0.1188
1288,rock,andrés calamaro,te quiero igual,78.0,0.359,0.1026,0.0513,0.1923
1289,rock,andrés calamaro,tuyo siempre,39.0,0.7692,0.4872,0.0513,0.1538
1290,rock,café tacvba,aviéntame,41.0,0.6829,0.3415,0.0732,0.1463
1291,rock,café tacvba,chilanga banda,133.0,0.5714,0.1128,0.1278,0.1504
1292,rock,café tacvba,déjate caer,150.0,0.3733,0.1267,0.06,0.1333
1293,rock,café tacvba,el baile y el salón,55.0,0.7818,0.3636,0.0364,0.2909
1294,rock,café tacvba,el espacio,146.0,0.3288,0.1233,0.0411,0.1233
1295,rock,café tacvba,eres,44.0,0.8864,0.3636,0.2273,0.2273
1296,rock,café tacvba,ingrata,134.0,0.5075,0.2463,0.0672,0.1343
1297,rock,café tacvba,la ingrata,134.0,0.5075,0.2463,0.0672,0.1343
1298,rock,café tacvba,labios jaguar,52.0,0.7692,0.0,0.0,0.0192
1299,rock,café tacvba,las batallas,55.0,0.6364,0.2,0.0909,0.1818
1300,rock,café tacvba,las flores,167.0,0.6287,0.2096,0.0898,0.2156
1301,rock,café tacvba,maría,42.0,0.7857,0.2857,0.1667,0.2619
1302,rock,café tacvba,mediodía,112.0,0.3839,0.1071,0.0357,0.2054
1303,rock,café tacvba,olita del altamar,95.0,0.3474,0.0737,0.0316,0.1474
1304,rock,café tacvba,quiero ver,49.0,0.6531,0.2449,0.0816,0.3061
1305,rock,café tacvba,volver a comenzar,85.0,0.6235,0.2471,0.1059,0.2471
1306,rock,caifanes,afuera,59.0,0.3729,0.2542,0.0169,0.0678
1307,rock,caifanes,aqui no es asi,68.0,0.5735,0.2059,0.0882,0.2059
1308,rock,caifanes,avientame,61.0,0.6393,0.2131,0.1639,0.2131
1309,rock,caifanes,ay maría,57.0,0.807,0.3684,0.0526,0.3333
1310,rock,caifanes,de noche todos los gatos son pardos,69.0,0.4493,0.1594,0.058,0.1739
1311,rock,caifanes,detras de ti,23.0,0.6957,0.2174,0.087,0.3043
1312,rock,caifanes,hasta morir,38.0,0.5,0.2368,0.1579,0.0789
1313,rock,caifanes,la celula que explota,27.0,0.8148,0.4074,0.0,0.2963
1314,rock,caifanes,la llorona,60.0,0.55,0.2333,0.0333,0.2
1315,rock,caifanes,la negra tomasa,68.0,0.1912,0.0294,0.0735,0.0294
1316,rock,caifanes,miedo,52.0,0.6538,0.0577,0.1731,0.3462
1317,rock,caifanes,mátenme porque me muero,44.0,0.6591,0.25,0.0682,0.1818
1318,rock,caifanes,nada,18.0,1.0,0.4444,0.1111,0.3333
1319,rock,caifanes,no dejes que nos coma el diablo,45.0,0.7333,0.2444,0.0667,0.2444
1320,rock,caifanes,no dejes que,45.0,0.7333,0.2444,0.0667,0.2444
1321,rock,caifanes,nubes,44.0,0.6591,0.1818,0.0909,0.2727
1322,rock,caifanes,para que no digas que no pienso en ti,35.0,0.7714,0.2,0.2857,0.2857
1323,rock,caifanes,quisiera ser alcohol,49.0,0.6939,0.1224,0.2041,0.2857
1324,rock,caifanes,te estoy mirando,46.0,0.6957,0.2391,0.087,0.2609
1325,rock,caifanes,viento,56.0,0.5,0.125,0.1429,0.1607
1326,rock,chancho en piedra,animales disfrazados,96.0,0.7604,0.2292,0.1979,0.2604
1327,rock,chancho en piedra,da la claridad a nuestro sol,101.0,0.6436,0.2178,0.0891,0.2475
1328,rock,chancho en piedra,dejando libre el amor,104.0,0.5865,0.2788,0.1442,0.1154
1329,rock,chancho en piedra,del porque se cohibe el ano,139.0,0.5396,0.1727,0.1367,0.1727
1330,rock,chancho en piedra,discojapi,58.0,0.7414,0.3448,0.1552,0.2069
1331,rock,chancho en piedra,eden,112.0,0.5089,0.125,0.1071,0.2232
1332,rock,chancho en piedra,el impostor,80.0,0.725,0.3,0.0875,0.2625
1333,rock,chancho en piedra,eligiendo una reina,104.0,0.9038,0.2692,0.1923,0.3558
1334,rock,chancho en piedra,guach perry,45.0,0.4,0.1778,0.0222,0.0667
1335,rock,chancho en piedra,huevos revueltos,111.0,0.6486,0.2072,0.1441,0.2162
1336,rock,chancho en piedra,la vida del oso,143.0,0.5594,0.2308,0.0909,0.2098
1337,rock,chancho en piedra,locura espacial,113.0,0.6991,0.3363,0.115,0.2212
1338,rock,chancho en piedra,lophophora,45.0,0.8889,0.4,0.1111,0.2444
1339,rock,chancho en piedra,mi mejor momento,90.0,0.7556,0.2667,0.1889,0.2444
1340,rock,chancho en piedra,multi,96.0,0.5625,0.1771,0.0833,0.25
1341,rock,chancho en piedra,sinfonia de cuna,93.0,0.6882,0.1828,0.086,0.2258
1342,rock,chancho en piedra,solo contra el mundo,100.0,0.69,0.26,0.11,0.22
1343,rock,chancho en piedra,tren a la luna,82.0,0.7195,0.2317,0.061,0.3293
1344,rock,chancho en piedra,volantín,111.0,0.6847,0.3153,0.0991,0.2072
1345,rock,chancho en piedra,yakuza,75.0,0.7733,0.2,0.1467,0.24
1346,rock,el cuarteto de nos,apocalipsis zombi,120.0,0.7083,0.3,0.1417,0.1833
1347,rock,el cuarteto de nos,así soy yo,83.0,0.8193,0.2771,0.1205,0.2169
1348,rock,el cuarteto de nos,breve descripción de mi persona,191.0,0.8534,0.2408,0.199,0.3194
1349,rock,el cuarteto de nos,buen día benito,164.0,0.8598,0.2866,0.122,0.3049
1350,rock,el cuarteto de nos,cómo pasa el tiempo,148.0,0.5878,0.3514,0.0743,0.1149
